policy,class,condition,velocity,switch_latency,switch_distance,required_strategy,active_strategy_at_contact,predicted_class,switch_started_distance,posterior_confidence,posterior_margin,impulse,harmful_contact,safe_success,final_success,late_switch,early_false_switch,regret
oracle_precontact,slippery,weak_cue,0.18,0.06,0.010799999999999999,cage,cage,slippery,0.06,1.0,1.0,0.17063,0,1,1,0,0,0.0
oracle_precontact,slippery,weak_cue,0.18,0.06,0.010799999999999999,cage,cage,slippery,0.06,1.0,1.0,0.17031,0,1,1,0,0,0.0
oracle_precontact,nominal,weak_cue,0.18,0.06,0.010799999999999999,pinch,pinch,nominal,0.06,1.0,1.0,0.19128,0,1,1,0,0,0.00828
oracle_precontact,thin_lip,weak_cue,0.18,0.06,0.010799999999999999,scoop,scoop,thin_lip,0.06,1.0,1.0,0.20362,0,1,1,0,0,0.02062
oracle_precontact,fragile,weak_cue,0.18,0.06,0.010799999999999999,soft,soft,fragile,0.06,1.0,1.0,0.16042,0,1,1,0,0,0.0
oracle_precontact,fragile,weak_cue,0.18,0.06,0.010799999999999999,soft,soft,fragile,0.06,1.0,1.0,0.2132,0,1,1,0,0,0.0302
oracle_precontact,thin_lip,weak_cue,0.18,0.06,0.010799999999999999,scoop,scoop,thin_lip,0.06,1.0,1.0,0.19612,0,1,1,0,0,0.01312
oracle_precontact,thin_lip,weak_cue,0.18,0.06,0.010799999999999999,scoop,scoop,thin_lip,0.06,1.0,1.0,0.16428,0,1,1,0,0,0.0
oracle_precontact,slippery,weak_cue,0.18,0.06,0.010799999999999999,cage,cage,slippery,0.06,1.0,1.0,0.19999,0,1,1,0,0,0.01699
oracle_precontact,thin_lip,weak_cue,0.18,0.06,0.010799999999999999,scoop,scoop,thin_lip,0.06,1.0,1.0,0.2235,0,1,1,0,0,0.0405
oracle_precontact,slippery,weak_cue,0.18,0.06,0.010799999999999999,cage,cage,slippery,0.06,1.0,1.0,0.14282,0,1,1,0,0,0.0
oracle_precontact,thin_lip,weak_cue,0.18,0.06,0.010799999999999999,scoop,scoop,thin_lip,0.06,1.0,1.0,0.16451,0,1,1,0,0,0.0
oracle_precontact,slippery,weak_cue,0.18,0.06,0.010799999999999999,cage,cage,slippery,0.06,1.0,1.0,0.16613,0,1,1,0,0,0.0
oracle_precontact,slippery,weak_cue,0.18,0.06,0.010799999999999999,cage,cage,slippery,0.06,1.0,1.0,0.18941,0,1,1,0,0,0.00641
oracle_precontact,slippery,weak_cue,0.18,0.06,0.010799999999999999,cage,cage,slippery,0.06,1.0,1.0,0.15726,0,1,1,0,0,0.0
oracle_precontact,fragile,weak_cue,0.18,0.06,0.010799999999999999,soft,soft,fragile,0.06,1.0,1.0,0.20301,0,1,1,0,0,0.02001
oracle_precontact,slippery,weak_cue,0.18,0.06,0.010799999999999999,cage,cage,slippery,0.06,1.0,1.0,0.18922,0,1,1,0,0,0.00622
oracle_precontact,nominal,weak_cue,0.18,0.06,0.010799999999999999,pinch,pinch,nominal,0.06,1.0,1.0,0.1722,0,1,1,0,0,0.0
oracle_precontact,thin_lip,weak_cue,0.18,0.06,0.010799999999999999,scoop,scoop,thin_lip,0.06,1.0,1.0,0.23105,0,1,1,0,0,0.04805
oracle_precontact,fragile,weak_cue,0.18,0.06,0.010799999999999999,soft,soft,fragile,0.06,1.0,1.0,0.19679,0,1,1,0,0,0.01379
oracle_precontact,slippery,weak_cue,0.18,0.06,0.010799999999999999,cage,cage,slippery,0.06,1.0,1.0,0.17401,0,1,1,0,0,0.0
oracle_precontact,nominal,weak_cue,0.18,0.06,0.010799999999999999,pinch,pinch,nominal,0.06,1.0,1.0,0.17989,0,1,1,0,0,0.0
oracle_precontact,thin_lip,weak_cue,0.18,0.06,0.010799999999999999,scoop,scoop,thin_lip,0.06,1.0,1.0,0.19797,0,1,1,0,0,0.01497
oracle_precontact,thin_lip,weak_cue,0.18,0.06,0.010799999999999999,scoop,scoop,thin_lip,0.06,1.0,1.0,0.15219,0,1,1,0,0,0.0
oracle_precontact,fragile,weak_cue,0.18,0.06,0.010799999999999999,soft,soft,fragile,0.06,1.0,1.0,0.15504,0,1,1,0,0,0.0
oracle_precontact,fragile,weak_cue,0.18,0.06,0.010799999999999999,soft,soft,fragile,0.06,1.0,1.0,0.16332,0,1,1,0,0,0.0
oracle_precontact,thin_lip,weak_cue,0.18,0.06,0.010799999999999999,scoop,scoop,thin_lip,0.06,1.0,1.0,0.18525,0,1,1,0,0,0.00225
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.78866,1,0,0,1,0,1.60566
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.14721,0,1,1,0,0,0.0
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.57046,1,0,0,1,0,1.38746
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.50459,1,0,0,1,0,1.32159
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.17243,0,1,1,0,0,0.0
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.65044,1,0,0,1,0,1.46744
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.52613,1,0,0,1,0,1.34313
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.69524,1,0,0,1,0,1.51224
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.78613,1,0,0,1,0,1.60313
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.18625,0,1,1,0,0,0.00325
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.63671,1,0,0,1,0,1.45371
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.43462,1,0,0,1,0,1.25162
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.44766,1,0,0,1,0,1.26466
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.16324,0,1,1,0,0,0.0
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.72032,1,0,0,1,0,1.53732
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.35659,1,0,0,1,0,1.17359
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.34632,1,0,0,1,0,1.16332
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.1868,0,1,1,0,0,0.0038
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.19644,0,1,1,0,0,0.01344
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.42623,1,0,0,1,0,1.24323
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.18233,0,1,1,0,0,0.0
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.51146,1,0,0,1,0,1.32846
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.35006,1,0,0,1,0,1.16706
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.47137,1,0,0,1,0,1.28837
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.34077,1,0,0,1,0,1.15777
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.48857,1,0,0,1,0,1.30557
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.49329,1,0,0,1,0,1.31029
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.2113,0,1,1,0,0,0.0283
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.35834,1,0,0,1,0,1.17534
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.37778,1,0,0,1,0,1.19478
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.28954,1,0,0,1,0,1.10654
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.43505,1,0,0,1,0,1.25205
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.75189,1,0,0,1,0,1.56889
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.41313,1,0,0,1,0,1.23013
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.42931,1,0,0,1,0,1.24631
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.59121,1,0,0,1,0,1.40821
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.55274,1,0,0,1,0,1.36974
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.16176,0,1,1,0,0,0.0
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.17466,0,1,1,0,0,0.0
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.48237,1,0,0,1,0,1.29937
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.17622,0,1,1,0,0,0.0
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.42762,1,0,0,1,0,1.24462
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.28265,1,0,0,1,0,1.09965
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.43032,1,0,0,1,0,1.24732
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.18011,0,1,1,0,0,0.0
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.75922,1,0,0,1,0,1.57622
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.44959,1,0,0,1,0,1.26659
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.49776,1,0,0,1,0,1.31476
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.34729,1,0,0,1,0,1.16429
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.18704,0,1,1,0,0,0.00404
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.47432,1,0,0,1,0,1.29132
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.42861,1,0,0,1,0,1.24561
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.3695,1,0,0,1,0,1.1865
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.34922,1,0,0,1,0,1.16622
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.7712,1,0,0,1,0,1.5882
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.18609,0,1,1,0,0,0.00309
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.60195,1,0,0,1,0,1.41895
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.37258,1,0,0,1,0,1.18958
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.26699,1,0,0,1,0,1.08399
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.20601,0,1,1,0,0,0.02301
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.70232,1,0,0,1,0,1.51932
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.358,1,0,0,1,0,1.175
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.18834,0,1,1,0,0,0.00534
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.1775,0,1,1,0,0,0.0
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.76421,1,0,0,1,0,1.58121
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.23268,0,1,1,0,0,0.04968
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.1544,0,1,1,0,0,0.0
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.41658,1,0,0,1,0,1.23358
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.50247,1,0,0,1,0,1.31947
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.19225,0,1,1,0,0,0.00925
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.25832,1,0,0,1,0,1.07532
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.20493,1,0,0,1,0,1.02193
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.20027,0,1,1,0,0,0.01727
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.19661,0,1,1,0,0,0.01361
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.32316,1,0,0,1,0,1.14016
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.49508,1,0,0,1,0,1.31208
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.461,1,0,0,1,0,1.278
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.4424,1,0,0,1,0,1.2594
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.27612,1,0,0,1,0,1.09312
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.79138,1,0,0,1,0,1.60838
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.2124,0,1,1,0,0,0.0294
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.49682,1,0,0,1,0,1.31382
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.64263,1,0,0,1,0,1.45963
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.68902,1,0,0,1,0,1.50602
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.15932,0,1,1,0,0,0.0
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.56447,1,0,0,1,0,1.38147
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.17303,0,1,1,0,0,0.0
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.55032,1,0,0,1,0,1.36732
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.80216,1,0,0,1,0,1.61916
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.28275,1,0,0,1,0,1.09975
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.39698,1,0,0,1,0,1.21398
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.75978,1,0,0,1,0,1.57678
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.71649,1,0,0,1,0,1.53349
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.59306,1,0,0,1,0,1.41006
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.67736,1,0,0,1,0,1.49436
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.43291,1,0,0,1,0,1.24991
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.17111,0,1,1,0,0,0.0
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.77581,1,0,0,1,0,1.59281
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.21282,0,1,1,0,0,0.02982
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.21525,0,1,1,0,0,0.03225
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.69696,1,0,0,1,0,1.51396
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.76358,1,0,0,1,0,1.58058
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.20342,0,1,0,0,0,0.02042
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.17121,0,1,1,0,0,0.0
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.37005,1,0,0,1,0,1.18705
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.43845,1,0,0,1,0,1.25545
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.342,1,0,0,1,0,1.159
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.47089,1,0,0,1,0,1.28789
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.41246,1,0,0,1,0,1.22946
fixed_nominal,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,nominal,,0.25,0.0,1.67788,1,0,0,1,0,1.49488
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.19375,0,1,1,0,0,0.01075
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.3476,1,0,0,1,0,1.1646
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.18681,0,1,1,0,0,0.00381
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.20526,0,1,1,0,0,0.02226
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.38246,1,0,0,1,0,1.19946
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.33178,1,0,0,1,0,1.14878
fixed_nominal,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,nominal,,0.25,0.0,1.45198,1,0,0,1,0,1.26898
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.18501,0,1,1,0,0,0.00201
fixed_nominal,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,nominal,,0.25,0.0,1.44261,1,0,0,1,0,1.25961
fixed_nominal,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,,0.25,0.0,0.20653,0,1,1,0,0,0.02353
contact_reactive,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,thin_lip,0.0,1.0,1.0,1.42493,1,0,0,1,0,1.24193
contact_reactive,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,thin_lip,0.0,1.0,1.0,1.5474,1,0,0,1,0,1.3644
contact_reactive,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,thin_lip,0.0,1.0,1.0,1.44018,1,0,0,1,0,1.25718
contact_reactive,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,thin_lip,0.0,1.0,1.0,1.49894,1,0,1,1,0,1.31594
contact_reactive,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,thin_lip,0.0,1.0,1.0,1.54404,1,0,0,1,0,1.36104
contact_reactive,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,thin_lip,0.0,1.0,1.0,1.39457,1,0,0,1,0,1.21157
contact_reactive,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,fragile,0.0,1.0,1.0,1.80704,1,0,0,1,0,1.62404
contact_reactive,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,thin_lip,0.0,1.0,1.0,1.51169,1,0,0,1,0,1.32869
contact_reactive,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,slippery,0.0,1.0,1.0,1.41789,1,0,0,1,0,1.23489
contact_reactive,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,fragile,0.0,1.0,1.0,1.64817,1,0,0,1,0,1.46517
contact_reactive,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,slippery,0.0,1.0,1.0,1.51667,1,0,0,1,0,1.33367
contact_reactive,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,fragile,0.0,1.0,1.0,1.7677,1,0,0,1,0,1.5847
contact_reactive,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,slippery,0.0,1.0,1.0,1.39171,1,0,0,1,0,1.20871
contact_reactive,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,0.0,1.0,1.0,0.17152,0,1,1,0,0,0.0
contact_reactive,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,thin_lip,0.0,1.0,1.0,1.58271,1,0,0,1,0,1.39971
contact_reactive,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,0.0,1.0,1.0,0.1898,0,1,1,0,0,0.0068
contact_reactive,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,fragile,0.0,1.0,1.0,1.71181,1,0,0,1,0,1.52881
contact_reactive,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,fragile,0.0,1.0,1.0,1.76869,1,0,0,1,0,1.58569
contact_reactive,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,thin_lip,0.0,1.0,1.0,1.46383,1,0,0,1,0,1.28083
contact_reactive,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,slippery,0.0,1.0,1.0,1.3061,1,0,0,1,0,1.1231
contact_reactive,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,fragile,0.0,1.0,1.0,1.71264,1,0,0,1,0,1.52964
contact_reactive,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,slippery,0.0,1.0,1.0,1.38066,1,0,0,1,0,1.19766
contact_reactive,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,0.0,1.0,1.0,0.16269,0,1,1,0,0,0.0
contact_reactive,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,0.0,1.0,1.0,0.1689,0,1,1,0,0,0.0
contact_reactive,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,thin_lip,0.0,1.0,1.0,1.36623,1,0,0,1,0,1.18323
contact_reactive,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,thin_lip,0.0,1.0,1.0,1.38877,1,0,0,1,0,1.20577
contact_reactive,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,thin_lip,0.0,1.0,1.0,1.40714,1,0,0,1,0,1.22414
contact_reactive,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,fragile,0.0,1.0,1.0,1.65576,1,0,0,1,0,1.47276
contact_reactive,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,0.0,1.0,1.0,0.14092,0,1,1,0,0,0.0
contact_reactive,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,thin_lip,0.0,1.0,1.0,1.50203,1,0,0,1,0,1.31903
contact_reactive,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,slippery,0.0,1.0,1.0,1.46546,1,0,0,1,0,1.28246
contact_reactive,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,slippery,0.0,1.0,1.0,1.27743,1,0,0,1,0,1.09443
contact_reactive,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,fragile,0.0,1.0,1.0,1.67098,1,0,0,1,0,1.48798
contact_reactive,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,fragile,0.0,1.0,1.0,1.7427,1,0,0,1,0,1.5597
contact_reactive,fragile,weak_cue,0.18,0.09,0.0162,soft,pinch,fragile,0.0,1.0,1.0,1.67162,1,0,0,1,0,1.48862
contact_reactive,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,0.0,1.0,1.0,0.22469,0,1,1,0,0,0.04169
contact_reactive,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,slippery,0.0,1.0,1.0,1.49493,1,0,0,1,0,1.31193
contact_reactive,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,slippery,0.0,1.0,1.0,1.34596,1,0,0,1,0,1.16296
contact_reactive,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,0.0,1.0,1.0,0.18964,0,1,1,0,0,0.00664
contact_reactive,thin_lip,weak_cue,0.18,0.09,0.0162,scoop,pinch,thin_lip,0.0,1.0,1.0,1.47831,1,0,0,1,0,1.29531
contact_reactive,nominal,weak_cue,0.18,0.09,0.0162,pinch,pinch,nominal,0.0,1.0,1.0,0.15049,0,1,1,0,0,0.0
contact_reactive,slippery,weak_cue,0.18,0.09,0.0162,cage,pinch,slippery,0.0,1.0,1.0,1.31608,1,0,1,1,0,1.13308
