policy,class,condition,velocity,switch_latency,switch_distance,required_strategy,active_strategy_at_contact,predicted_class,switch_started_distance,posterior_confidence,posterior_margin,impulse,harmful_contact,safe_success,final_success,late_switch,early_false_switch,regret,posterior_conf_threshold,posterior_margin_threshold
posterior_only,thin_lip,late_cue,0.26,0.0,0.0,scoop,scoop,thin_lip,0.002,0.981,0.962,0.2013,0,1,1,0,0,0.0,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.0,0.0,soft,soft,fragile,0.002,0.9998,0.9995,0.24549,0,1,1,0,0,0.03449,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.0,0.0,soft,soft,fragile,0.002,1.0,1.0,0.16978,0,1,1,0,0,0.0,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.0,0.0,scoop,scoop,thin_lip,0.002,0.998,0.9961,0.19166,0,1,1,0,0,0.0,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.0,0.0,cage,cage,slippery,0.002,0.9996,0.9992,0.18839,0,1,1,0,0,0.0,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.24891,0,1,1,0,0,0.03791,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.0,0.0,cage,cage,slippery,-0.0,1.0,1.0,0.18538,0,1,1,1,0,0.0,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.0,0.0,soft,soft,fragile,0.002,1.0,1.0,0.23007,0,1,1,0,0,0.01907,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.0,0.0,scoop,scoop,thin_lip,0.002,0.9994,0.9987,0.20479,0,1,1,0,0,0.0,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.20031,0,1,1,0,0,0.0,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.0,0.0,soft,soft,fragile,-0.0,1.0,1.0,0.21303,0,1,1,1,0,0.00203,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.0,0.0,cage,cage,slippery,0.004,0.9979,0.9958,0.19415,0,1,1,0,0,0.0,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.0,0.0,cage,cage,slippery,0.002,0.9696,0.9393,0.19699,0,1,1,0,0,0.0,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.22791,0,1,0,0,0,0.01691,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.0,0.0,soft,soft,fragile,0.004,0.9508,0.9096,0.17691,0,1,1,0,0,0.0,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.0,0.0,pinch,pinch,nominal,,0.9972,0.9943,0.23555,0,1,1,0,0,0.02455,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.0,0.0,scoop,scoop,thin_lip,0.002,0.922,0.8439,0.23469,0,1,1,0,0,0.02369,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.0,0.0,scoop,scoop,thin_lip,-0.0,0.9988,0.9977,0.20626,0,1,1,1,0,0.0,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.22521,0,1,1,0,0,0.01421,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.0,0.0,cage,cage,slippery,0.004,0.948,0.9072,0.16061,0,1,1,0,0,0.0,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.0,0.0,scoop,scoop,thin_lip,0.002,0.9999,0.9998,0.19288,0,1,1,0,0,0.0,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.0,0.0,soft,soft,fragile,0.002,0.9997,0.9995,0.22444,0,1,1,0,0,0.01344,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.0,0.0,pinch,pinch,nominal,,0.9999,0.9999,0.2219,0,1,1,0,0,0.0109,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.0,0.0,soft,soft,fragile,0.002,0.9688,0.9376,0.20105,0,1,1,0,0,0.0,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.0,0.0,soft,soft,fragile,0.002,0.9998,0.9996,0.22291,0,1,1,0,0,0.01191,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.0,0.0,pinch,pinch,nominal,,0.999,0.998,0.20481,0,1,1,0,0,0.0,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.0,0.0,cage,cage,slippery,0.002,0.9989,0.9979,0.1946,0,1,1,0,0,0.0,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.0,0.0,cage,cage,slippery,0.002,1.0,0.9999,0.17566,0,1,1,0,0,0.0,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.0,0.0,soft,soft,fragile,0.002,0.9917,0.9835,0.21611,0,1,1,0,0,0.00511,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.0,0.0,pinch,pinch,nominal,,0.9958,0.9916,0.19952,0,1,1,0,0,0.0,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.0,0.0,scoop,scoop,thin_lip,-0.0,1.0,1.0,0.21824,0,1,1,1,0,0.00724,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.0,0.0,soft,soft,fragile,0.002,1.0,1.0,0.20041,0,1,1,0,0,0.0,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.23819,0,1,1,0,0,0.02719,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.0,0.0,soft,soft,fragile,0.002,1.0,1.0,0.23334,0,1,1,0,0,0.02234,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.0,0.0,scoop,scoop,thin_lip,0.002,0.9929,0.9858,0.226,0,1,1,0,0,0.015,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.20432,0,1,1,0,0,0.0,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.0,0.0,pinch,pinch,nominal,,0.9998,0.9997,0.19155,0,1,1,0,0,0.0,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.0,0.0,soft,soft,fragile,0.004,0.9341,0.876,0.23356,0,1,1,0,0,0.02256,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.0,0.0,cage,cage,slippery,0.002,0.9971,0.9942,0.17772,0,1,1,0,0,0.0,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.0,0.0,soft,soft,fragile,0.002,1.0,1.0,0.23262,0,1,1,0,0,0.02162,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.0,0.0,cage,cage,slippery,0.004,0.9619,0.9255,0.2241,0,1,1,0,0,0.0131,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.0,0.0,cage,cage,slippery,0.004,0.9509,0.906,0.19665,0,1,1,0,0,0.0,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.0,0.0,soft,soft,fragile,0.004,0.9577,0.9279,0.21237,0,1,1,0,0,0.00137,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.0,0.0,scoop,scoop,thin_lip,0.002,0.9998,0.9996,0.18285,0,1,1,0,0,0.0,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.0,0.0,pinch,pinch,nominal,,0.9999,0.9999,0.24162,0,1,1,0,0,0.03062,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.0,0.0,pinch,pinch,nominal,,1.0,1.0,0.21728,0,1,1,0,0,0.00628,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.0,0.0,soft,soft,fragile,0.004,0.925,0.869,0.2253,0,1,1,0,0,0.0143,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.0,0.0,scoop,scoop,thin_lip,0.002,0.9999,0.9999,0.22168,0,1,1,0,0,0.01068,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.0,0.0,soft,soft,fragile,0.004,0.961,0.9312,0.22918,0,1,1,0,0,0.01818,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.03,0.0078,cage,pinch,slippery,0.004,0.9952,0.9906,1.37845,1,0,0,1,0,1.16745,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.002,0.9998,0.9997,1.72409,1,0,0,1,0,1.51309,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.20978,0,1,1,0,0,0.0,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.004,0.954,0.9209,1.77692,1,0,0,1,0,1.56592,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.03,0.0078,scoop,pinch,thin_lip,0.002,0.9998,0.9996,1.62413,1,0,0,1,0,1.41313,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.002,1.0,0.9999,1.70264,1,0,0,1,0,1.49164,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,0.9999,0.9998,0.24286,0,1,1,0,0,0.03186,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.23035,0,1,1,0,0,0.01935,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.002,0.9999,0.9998,1.70939,1,0,0,1,0,1.49839,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.03,0.0078,scoop,pinch,thin_lip,-0.0,1.0,1.0,1.60174,1,0,0,1,0,1.39074,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.004,0.9781,0.9589,1.76879,1,0,0,1,0,1.55779,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.004,0.987,0.9765,1.69754,1,0,0,1,0,1.48654,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.03,0.0078,cage,pinch,slippery,0.002,1.0,1.0,1.34517,1,0,0,1,0,1.13417,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.004,0.9577,0.9194,1.63555,1,0,0,1,0,1.42455,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.002,0.9943,0.9886,1.82876,1,0,0,1,0,1.61776,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.03,0.0078,cage,pinch,slippery,0.002,0.9994,0.9989,1.36402,1,0,0,1,0,1.15302,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.03,0.0078,scoop,pinch,thin_lip,-0.0,1.0,1.0,1.47928,1,0,0,1,0,1.26828,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.23597,0,1,1,0,0,0.02497,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.20289,0,1,1,0,0,0.0,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.03,0.0078,cage,pinch,slippery,-0.0,1.0,1.0,1.32266,1,0,0,1,0,1.11166,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.03,0.0078,scoop,pinch,thin_lip,0.004,0.9598,0.9202,1.57298,1,0,0,1,0,1.36198,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.03,0.0078,cage,pinch,slippery,0.004,0.9894,0.979,1.23083,1,0,0,1,0,1.01983,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.18606,0,1,1,0,0,0.0,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.004,0.9533,0.9202,1.69879,1,0,0,1,0,1.48779,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,0.9999,0.9998,0.21985,0,1,1,0,0,0.00885,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.20567,0,1,1,0,0,0.0,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.03,0.0078,cage,pinch,slippery,0.002,0.9953,0.9907,1.45126,1,0,0,1,0,1.24026,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.03,0.0078,scoop,pinch,thin_lip,-0.0,1.0,1.0,1.37878,1,0,0,1,0,1.16778,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.19324,0,1,1,0,0,0.0,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.03,0.0078,cage,pinch,slippery,0.002,0.9919,0.9839,1.36954,1,0,0,1,0,1.15854,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.03,0.0078,scoop,pinch,thin_lip,0.002,1.0,1.0,1.56548,1,0,0,1,0,1.35448,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.03,0.0078,scoop,pinch,thin_lip,0.004,0.9351,0.872,1.57143,1,0,0,1,0,1.36043,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.002,1.0,1.0,1.69281,1,0,0,1,0,1.48181,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.03,0.0078,scoop,pinch,thin_lip,0.002,0.9972,0.9944,1.51391,1,0,0,1,0,1.30291,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,0.9994,0.9987,0.20934,0,1,1,0,0,0.0,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.002,1.0,1.0,1.6106,1,0,0,1,0,1.3996,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.18111,0,1,1,0,0,0.0,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.002,1.0,0.9999,1.70618,1,0,0,1,0,1.49518,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.002,1.0,1.0,1.71605,1,0,0,1,0,1.50505,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.002,1.0,0.9999,1.77249,1,0,0,1,0,1.56149,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.03,0.0078,cage,pinch,slippery,0.002,1.0,1.0,1.36606,1,0,0,1,0,1.15506,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.23742,0,1,1,0,0,0.02642,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.03,0.0078,cage,pinch,slippery,0.002,0.998,0.9961,1.36865,1,0,0,1,0,1.15765,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.19533,0,1,1,0,0,0.0,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.24997,0,1,1,0,0,0.03897,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.03,0.0078,cage,pinch,slippery,0.002,0.9997,0.9995,1.38731,1,0,0,1,0,1.17631,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.002,1.0,1.0,1.66357,1,0,0,1,0,1.45257,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.002,1.0,1.0,1.59907,1,0,0,1,0,1.38807,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,slippery,0.002,0.9943,0.9887,0.17616,0,1,0,1,0,0.0,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.22553,0,1,1,0,0,0.01453,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.004,0.9968,0.9941,1.69078,1,0,0,1,0,1.47978,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.03,0.0078,cage,pinch,slippery,0.002,0.9998,0.9997,1.35241,1,0,0,1,0,1.14141,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.03,0.0078,scoop,pinch,thin_lip,0.002,0.9949,0.9899,1.45043,1,0,0,1,0,1.23943,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.19141,0,1,1,0,0,0.0,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.03,0.0078,cage,pinch,slippery,-0.0,1.0,1.0,1.35283,1,0,0,1,0,1.14183,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.03,0.0078,scoop,pinch,thin_lip,-0.0,1.0,1.0,1.62159,1,0,0,1,0,1.41059,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.21276,0,1,0,0,0,0.00176,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.03,0.0078,pinch,pinch,nominal,,1.0,1.0,0.18754,0,1,1,0,0,0.0,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.03,0.0078,cage,pinch,slippery,0.004,0.9228,0.8705,1.31426,1,0,0,1,0,1.10326,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.03,0.0078,soft,pinch,fragile,0.002,0.9968,0.9936,1.74821,1,0,0,1,0,1.53721,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.002,0.9999,0.9997,1.79798,1,0,0,1,0,1.58698,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.06,0.0156,cage,pinch,slippery,-0.0,1.0,1.0,1.28185,1,0,0,1,0,1.07085,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.002,0.998,0.996,1.49248,1,0,0,1,0,1.28148,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.002,0.9995,0.9989,1.78598,1,0,0,1,0,1.57498,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.17344,0,1,1,0,0,0.0,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.002,0.9991,0.9983,1.42163,1,0,0,1,0,1.21063,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.17937,0,1,1,0,0,0.0,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.002,0.9992,0.9983,1.46788,1,0,0,1,0,1.25688,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.004,0.9825,0.9653,1.53673,1,0,0,1,0,1.32573,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.002,0.9989,0.9979,1.57404,1,0,0,1,0,1.36304,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.002,0.9497,0.8993,1.5227,1,0,0,1,0,1.3117,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.004,0.9882,0.9787,1.70998,1,0,0,1,0,1.49898,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.002,0.9997,0.9994,1.44974,1,0,0,1,0,1.23874,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.002,0.9973,0.9946,1.4677,1,0,0,1,0,1.2567,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,0.9998,0.9996,0.20734,0,1,1,0,0,0.0,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.18588,0,1,1,0,0,0.0,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.002,1.0,0.9999,1.46306,1,0,0,1,0,1.25206,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.002,0.9995,0.9989,1.62983,1,0,0,1,0,1.41883,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.002,0.9832,0.9663,1.6637,1,0,0,1,0,1.4527,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.23859,0,1,1,0,0,0.02759,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.21684,0,1,1,0,0,0.00584,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.002,0.9999,0.9998,1.73323,1,0,0,1,0,1.52223,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.06,0.0156,cage,pinch,slippery,-0.0,1.0,1.0,1.49303,1,0,0,1,0,1.28203,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.002,0.9954,0.9909,1.71966,1,0,0,1,0,1.50866,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.002,0.9997,0.9993,1.53764,1,0,0,1,0,1.32664,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.004,0.9984,0.9974,1.7009,1,0,0,1,0,1.4899,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.002,0.9977,0.9953,1.52048,1,0,1,1,0,1.30948,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.002,0.9552,0.9103,1.38131,1,0,0,1,0,1.17031,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,0.9989,0.9977,0.22334,0,1,1,0,0,0.01234,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.002,0.9997,0.9994,1.51581,1,0,0,1,0,1.30481,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.002,1.0,1.0,1.35695,1,0,0,1,0,1.14595,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.002,0.9296,0.8592,1.67572,1,0,0,1,0,1.46472,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.22286,0,1,1,0,0,0.01186,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.002,0.999,0.9979,1.561,1,0,0,1,0,1.35,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.004,0.9698,0.9455,1.55201,1,0,0,1,0,1.34101,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.002,1.0,1.0,1.76065,1,0,0,1,0,1.54965,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,0.9999,0.21369,0,1,1,0,0,0.00269,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.24783,0,1,1,0,0,0.03683,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.002,1.0,1.0,1.80379,1,0,0,1,0,1.59279,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,0.9998,0.9996,0.18215,0,1,1,0,0,0.0,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.002,1.0,1.0,1.83937,1,0,0,1,0,1.62837,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.004,0.9922,0.9845,1.4216,1,0,0,1,0,1.2106,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.002,0.9202,0.8404,1.55744,1,0,0,1,0,1.34644,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.004,0.9596,0.9209,1.51816,1,0,0,1,0,1.30716,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.18936,0,1,1,0,0,0.0,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.002,0.9992,0.9984,1.36541,1,0,0,1,0,1.15441,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.004,0.9764,0.9531,1.48324,1,0,0,1,0,1.27224,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,0.002,0.9994,0.9989,1.59064,1,0,0,1,0,1.37964,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.17808,0,1,1,0,0,0.0,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.06,0.0156,pinch,pinch,slippery,0.002,0.9568,0.9137,0.22401,0,1,1,1,0,0.01301,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.002,1.0,1.0,1.76739,1,0,0,1,0,1.55639,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.002,1.0,0.9999,1.75884,1,0,0,1,0,1.54784,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.2106,0,1,1,0,0,0.0,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.06,0.0156,pinch,pinch,nominal,,1.0,1.0,0.21854,0,1,1,0,0,0.00754,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.002,0.9999,0.9999,1.69007,1,0,0,1,0,1.47907,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.004,0.9921,0.9862,1.71627,1,0,0,1,0,1.50527,0.92,0.24
posterior_only,thin_lip,late_cue,0.26,0.06,0.0156,scoop,pinch,thin_lip,-0.0,0.999,0.998,1.47439,1,0,0,1,0,1.26339,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.06,0.0156,pinch,pinch,thin_lip,0.002,0.9506,0.9013,0.23376,0,1,1,1,0,0.02276,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.06,0.0156,cage,pinch,slippery,0.002,0.9998,0.9997,1.43887,1,0,0,1,0,1.22787,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.06,0.0156,soft,pinch,fragile,0.002,0.9968,0.9937,1.68078,1,0,0,1,0,1.46978,0.92,0.24
posterior_only,nominal,late_cue,0.26,0.09,0.0234,pinch,pinch,nominal,,0.9932,0.9863,0.21864,0,1,1,0,0,0.00764,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.09,0.0234,cage,pinch,slippery,0.002,0.9952,0.9904,1.49675,1,0,0,1,0,1.28575,0.92,0.24
posterior_only,fragile,late_cue,0.26,0.09,0.0234,soft,pinch,fragile,0.002,1.0,1.0,1.85307,1,0,0,1,0,1.64207,0.92,0.24
posterior_only,slippery,late_cue,0.26,0.09,0.0234,cage,pinch,slippery,-0.0,1.0,1.0,1.53352,1,0,0,1,0,1.32252,0.92,0.24
